NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
6212,-391.00137,-438.12036,-385.5317,-318.16766,368.5756,321.4847,471.65976,167.90181,192.4721,384.12198,-418.30228,402.89273,540.44104,245.67963,236.23753,507.97507,-489.02548,-519.4902,260.72046,370.6912,489.11438,39.688118,276.006,505.66223,-428.99625,515.53613,-335.64368,78.6477,469.85236,-227.86192,-518.8863,-475.54666
6227,-196.35768,-224.8526,-196.82164,-161.68564,190.45238,164.37529,242.05344,85.20046,98.40305,197.72469,-212.78311,205.36674,273.5066,122.80854,118.519806,259.05212,-249.39655,-265.01285,131.4977,186.87695,249.60043,19.67264,140.3276,258.9766,-220.35605,263.67728,-167.47218,38.721046,237.51486,-112.17528,-261.38342,-244.6402
6245,-316.36044,-356.35928,-313.18777,-258.16824,300.2906,261.2451,383.64963,136.1985,156.42307,312.6615,-339.51498,327.16824,438.10373,198.56421,191.10005,412.54062,-397.16165,-421.93674,211.16841,300.2081,397.2985,32.023174,223.99504,411.09238,-349.0186,418.99713,-271.15323,63.323917,380.7774,-183.49802,-420.15497,-387.02072
6465,-306.4677,-345.49106,-303.57703,-250.21454,291.22437,253.25517,371.93948,131.98839,151.61215,303.15527,-329.0519,317.09238,424.49564,192.31538,185.10516,399.85474,-384.9537,-408.9833,204.60666,290.85406,385.0864,30.973135,217.07816,398.52386,-338.40414,406.16232,-262.5742,61.303818,368.9565,-177.61879,-407.03232,-375.2463
6606,-182.83282,-210.03047,-183.70537,-150.80952,178.0653,153.45691,226.08975,79.4483,91.862625,184.7701,-198.49905,191.63928,254.95938,114.27219,110.34048,241.75287,-232.74225,-247.32051,122.51903,174.10506,232.95016,18.284033,130.89767,241.82802,-205.84807,246.16505,-155.79277,35.95208,221.36723,-104.13976,-243.49178,-228.59306
6660,-317.09366,-357.16248,-313.89853,-258.75766,300.96152,261.83688,384.51437,136.50995,156.77733,313.3635,-340.2891,327.9123,439.1093,199.02701,191.54347,413.47833,-398.0644,-422.89514,211.6552,300.9006,398.20062,32.09854,224.5061,412.02148,-349.80435,419.94562,-271.78683,63.474377,381.65237,-183.93382,-421.1249,-387.89047
6815,-299.3978,-337.77554,-296.7439,-244.53206,284.77005,247.5543,363.64346,128.99225,148.22723,296.4189,-321.6062,309.95615,414.84253,187.85623,180.84132,390.84946,-376.2809,-399.76273,199.90697,284.18958,376.42828,30.279343,212.17244,389.59702,-330.83908,397.05237,-256.49692,59.843056,360.53152,-173.41591,-397.715,-366.89944
7605,-261.92694,-296.71973,-260.41483,-214.40749,250.48047,217.30971,319.4424,113.07143,130.11803,260.53613,-282.0405,271.93076,363.45395,164.20134,158.17892,342.92902,-330.14917,-350.77362,175.0298,248.80356,330.31943,26.425577,186.05305,342.1079,-290.67358,348.56717,-224.1218,52.156376,315.80386,-151.14441,-348.14255,-322.44754
7633,-206.67581,-236.11108,-206.79219,-169.97952,199.88103,172.69061,254.16388,89.583984,103.342636,207.55615,-223.64526,215.77979,287.5872,129.31537,124.74507,272.19672,-262.05115,-278.47134,138.3517,196.60037,262.24167,20.686205,147.48335,272.01035,-231.3992,276.9745,-176.34096,40.84742,249.80528,-118.302574,-274.98245,-256.8247
7634,-354.65744,-398.31363,-350.31003,-288.9539,335.3288,292.15445,428.81235,152.46587,174.92351,349.33044,-379.9439,366.0256,490.6171,222.73917,214.2604,461.5108,-444.30057,-471.99423,236.59311,336.3731,444.41312,35.958866,250.68443,459.61905,-390.0577,468.5364,-304.24377,71.184685,426.48373,-206.26067,-470.81604,-432.44623
7640,-243.19298,-276.19095,-242.24922,-199.34512,233.33397,202.1876,297.33884,105.110054,121.06129,242.59398,-262.25647,252.91718,337.7592,152.37463,146.84816,318.96838,-307.08203,-326.27667,162.59203,231.11139,307.26303,24.497965,172.99237,318.3616,-270.58832,324.3213,-207.93611,48.31513,293.43936,-140.00978,-323.35703,-300.22116
7646,-291.0706,-328.65213,-288.6711,-237.8376,277.1504,240.83318,353.82166,125.45455,144.20338,288.4451,-312.81415,301.5063,403.42297,182.59938,175.80518,380.20062,-366.0295,-388.87677,194.37857,276.32587,366.1823,29.423122,206.36832,379.04416,-321.91388,386.27844,-249.30208,58.134514,350.5922,-168.46648,-386.6987,-357.02118
7652,-165.04932,-190.49628,-166.42738,-136.50586,161.7559,139.0874,205.03703,71.87848,83.2183,167.68968,-179.6875,173.53653,230.51288,103.04468,99.573784,218.95921,-210.7985,-224.02068,110.71742,157.29517,211.00172,16.419333,118.46413,219.23422,-186.74821,223.08025,-140.40216,32.32574,200.11034,-93.57473,-219.92308,-207.44069
7684,-301.4907,-340.06827,-298.7727,-246.21446,286.68497,249.24338,366.1116,129.8815,149.2382,298.4228,-323.8156,312.07956,417.71225,189.1774,182.10701,393.52548,-378.857,-402.4984,201.29648,286.16595,379.00317,30.494278,213.63092,392.24884,-333.08188,399.7596,-258.30502,60.27261,363.02933,-174.65985,-400.48343,-369.3818
7712,-306.4677,-345.49106,-303.57703,-250.21454,291.22437,253.25517,371.93948,131.98839,151.61215,303.15527,-329.0519,317.09238,424.49564,192.31538,185.10516,399.85474,-384.9537,-408.9833,204.60666,290.85406,385.0864,30.973135,217.07816,398.52386,-338.40414,406.16232,-262.5742,61.303818,368.9565,-177.61879,-407.03232,-375.2463
7728,-306.62454,-345.67487,-303.73672,-250.34073,291.3756,253.3819,372.14252,132.06094,151.70088,303.32025,-329.22342,317.26758,424.72726,192.41614,185.2067,400.07153,-385.15823,-409.1961,204.70618,291.007,385.29816,31.005323,217.19525,398.7373,-338.57602,406.37936,-262.72583,61.3309,369.14667,-177.71022,-407.2567,-375.45087
7840,-172.41873,-198.6018,-173.59456,-142.4339,168.52133,145.04326,213.7774,75.019066,86.812004,174.78062,-187.48927,181.05226,240.65823,107.698586,104.040306,228.41815,-219.90237,-233.68398,115.60503,164.26562,220.11305,17.204575,123.62395,228.60956,-194.6678,232.66002,-146.7921,33.8243,208.92325,-97.95204,-229.70293,-216.22137
7884,-317.09366,-357.1625,-313.89853,-258.75766,300.96152,261.83688,384.51437,136.50995,156.77733,313.3635,-340.2891,327.91232,439.1093,199.02701,191.54347,413.47833,-398.0644,-422.89514,211.6552,300.9006,398.20062,32.09854,224.5061,412.02148,-349.80435,419.94562,-271.78683,63.474377,381.65237,-183.93382,-421.1249,-387.89047
7941,-316.03918,-355.99338,-312.86615,-257.90927,299.99252,260.9807,383.25262,136.06253,156.2543,312.3406,-339.16544,326.82626,437.64365,198.35988,190.90283,412.11633,-396.7516,-421.5059,210.95505,299.89957,396.88818,31.9788,223.75974,410.67297,-348.6674,418.56418,-270.8661,63.26117,380.38492,-183.30551,-419.71713,-386.6251
8027,-205.72748,-235.12927,-205.91432,-169.22037,199.03442,171.94254,253.12201,89.18413,102.94161,206.70659,-222.68498,214.88579,286.36783,128.72353,124.18773,271.04407,-260.94318,-277.275,137.71854,195.72815,261.14285,20.641356,146.86717,270.86285,-230.4098,275.8181,-175.56924,40.638348,248.70712,-117.74363,-273.78586,-255.7653
8095,-213.01222,-243.11414,-212.97995,-175.07812,205.70468,177.82368,261.72113,92.2813,106.46569,213.68533,-230.37979,222.28143,296.36093,133.32211,128.59383,280.36325,-269.91528,-286.80435,142.55486,202.60817,270.11172,21.391367,151.94766,280.09973,-238.22322,285.25092,-181.86226,42.130325,257.40552,-122.072685,-283.42468,-264.4102
8115,-335.8312,-377.69,-332.06183,-273.8203,318.10492,276.9599,406.612,144.46936,165.82953,331.30487,-360.0704,346.9244,464.803,210.8553,202.87532,437.43832,-421.12872,-447.38748,224.09479,318.59515,421.253,34.024357,237.56474,435.7647,-369.88428,444.1848,-287.97702,67.32018,404.01575,-195.0709,-445.91205,-410.11615
8154,-272.3351,-308.12427,-270.50656,-222.77533,260.00574,225.71088,331.72113,117.494156,135.14891,270.50372,-293.03122,282.49353,377.7288,170.77194,164.4739,356.2402,-342.9638,-364.38226,181.9399,258.63272,343.12796,27.496264,193.30875,355.29956,-301.83118,362.03622,-233.11438,54.291077,328.22833,-157.33064,-361.91254,-334.7953
8209,-302.5578,-341.2345,-299.805,-247.0722,287.66064,250.10353,367.3668,130.33496,149.75127,299.44208,-324.94025,313.15933,419.17178,189.85074,182.75195,394.88736,-380.16757,-403.89117,202.00471,287.1728,380.3134,30.602034,214.37242,393.59888,-334.22427,401.1367,-259.22556,60.4921,364.30096,-175.29385,-401.89276,-370.64487
8348,-316.05063,-356.01688,-312.88528,-257.91916,300.00644,260.99377,383.2805,136.06711,156.27058,312.36224,-339.18576,326.85056,437.67474,198.36845,190.9123,412.14172,-396.77713,-421.5293,210.96257,299.91467,396.91443,31.989134,223.77657,410.69727,-348.68503,418.5926,-270.88388,63.26103,380.40564,-183.31367,-419.7426,-386.65027
189,-155.77402,-180.35703,-157.45099,-129.04759,153.2682,131.6041,194.12375,67.936424,78.7605,158.83347,-169.90994,164.15585,217.8343,97.19603,93.97589,207.12636,-199.40448,-211.90321,104.55577,148.54828,199.61655,15.4988,112.01674,207.49884,-176.80673,211.09877,-132.42366,30.421053,189.04948,-88.06788,-207.68622,-196.46896
628,-189.07675,-216.87622,-189.76273,-155.83089,183.7851,158.49876,233.4633,82.10388,94.88474,190.75339,-205.0956,197.97986,263.52563,118.21328,114.11698,249.74187,-240.43391,-255.4909,126.66432,180.0023,240.6398,18.926935,135.25345,249.74745,-212.54756,254.2536,-161.18611,37.229675,228.82399,-107.849525,-251.754,-236.00436
1028,-262.95383,-297.82803,-261.39816,-215.23209,251.41544,218.13205,320.6325,113.508606,130.5984,261.50385,-283.11215,272.95398,364.8388,164.84787,158.79677,344.22626,-331.39587,-352.10284,175.71114,249.76703,331.56552,26.518202,186.75514,343.39484,-291.76593,349.87524,-224.99814,52.370632,317.01825,-151.7529,-349.48605,-323.64868
1249,-316.03918,-355.99338,-312.86615,-257.90927,299.99252,260.9807,383.25262,136.06253,156.2543,312.3406,-339.16544,326.82626,437.64365,198.35988,190.90283,412.11633,-396.7516,-421.5059,210.95505,299.89957,396.88818,31.9788,223.75974,410.67297,-348.6674,418.56418,-270.8661,63.26117,380.38492,-183.30551,-419.71713,-386.6251
1701,-180.75148,-207.74854,-181.68617,-149.13571,176.15862,151.77626,223.63164,78.56305,90.85513,182.77554,-196.30017,189.52563,252.10394,112.9585,109.081635,239.08968,-230.17815,-244.59676,121.13725,172.13931,230.38666,18.069723,129.44563,239.18806,-203.61478,243.46864,-153.9951,35.52632,218.88164,-102.90315,-240.7377,-226.12254
1953,-245.058,-278.2047,-244.0371,-200.84366,235.02632,203.68756,299.49704,105.89521,121.93186,244.34682,-264.2074,254.77219,340.2749,153.5482,147.9642,321.31815,-309.3481,-328.694,163.83626,232.8607,309.5177,24.656801,174.27069,320.6935,-272.57556,326.69867,-209.51599,48.70751,295.65237,-141.11894,-325.78873,-302.39432
2144,-356.49277,-400.26523,-352.04706,-290.42633,336.98267,293.62112,430.89514,153.23703,175.74988,351.02478,-381.84122,367.81543,493.05038,223.89037,215.35051,463.7919,-446.4991,-474.34937,237.81903,338.08234,446.59613,36.088364,251.91855,461.88492,-391.99792,470.83777,-305.77487,71.57869,428.64276,-207.34935,-473.17947,-434.55072
2225,-85.994705,-103.69251,-89.67434,-72.89125,89.12497,75.16582,111.463356,38.186398,44.90544,91.785446,-96.13314,93.16696,122.04255,53.203342,51.793316,117.72552,-113.34233,-120.399994,58.23091,82.63258,113.50679,8.360201,63.244503,118.79093,-101.76847,120.41569,-72.214355,16.235104,105.66088,-46.739277,-115.33345,-113.45335
2236,-176.58865,-203.18422,-177.64746,-145.78804,172.34479,148.41469,218.71521,76.792404,88.84003,178.78618,-191.90231,185.2982,246.39287,110.33127,106.564026,233.7633,-225.05003,-239.14922,118.37376,168.20772,225.25949,17.641148,126.541466,233.9078,-199.14786,238.07538,-150.39963,34.6749,213.91019,-100.43015,-235.22939,-221.18123
2661,-196.35768,-224.8526,-196.82164,-161.68564,190.45238,164.37529,242.05344,85.20046,98.40305,197.72469,-212.78311,205.36674,273.5066,122.80854,118.519806,259.05212,-249.39655,-265.01285,131.4977,186.87695,249.60043,19.67264,140.3276,258.9766,-220.35605,263.67728,-167.47218,38.721046,237.51486,-112.17528,-261.38342,-244.6402
2895,-306.46768,-345.49103,-303.577,-250.21454,291.22433,253.25517,371.93942,131.98839,151.61214,303.15524,-329.05188,317.09235,424.49567,192.31541,185.10513,399.8548,-384.95377,-408.98337,204.60669,290.85403,385.08646,30.973135,217.07817,398.52393,-338.4041,406.16238,-262.5742,61.303818,368.95645,-177.61876,-407.03238,-375.24625
2918,-259.84525,-294.43872,-258.3965,-212.73392,248.57538,215.62941,316.9865,112.186874,129.11176,258.5425,-279.84225,269.81808,360.59882,162.88718,156.91982,340.26654,-327.58612,-348.05173,173.6478,246.83765,327.75772,26.211378,184.60188,339.46942,-288.4419,345.87323,-222.32327,51.72952,313.31894,-149.90714,-345.3884,-319.97787
2930,-342.07733,-384.5325,-338.1162,-278.84134,323.81946,282.00113,413.97772,147.12244,168.84674,337.28534,-366.66388,353.26184,473.36755,214.79817,206.65262,445.42508,-428.81668,-455.55164,228.24141,324.49353,428.93704,34.666218,241.91759,443.6792,-376.57727,452.26422,-293.3738,68.60225,411.47015,-198.78337,-454.17456,-417.52487
3598,-276.49844,-312.68604,-274.54318,-226.1224,263.81564,229.07137,336.6325,119.26314,137.16112,274.49072,-297.4274,286.71866,383.43857,173.40019,166.99194,361.5648,-348.0896,-369.8256,184.704,262.56448,348.25122,27.924488,196.21089,360.57635,-306.29413,367.42346,-236.71162,55.145046,333.19815,-159.80524,-367.42038,-339.7343
4090,-287.93405,-325.19876,-285.6178,-235.31508,274.27545,238.29515,350.10052,124.12274,142.67157,285.42572,-309.48962,298.30438,399.09805,180.61766,173.90503,376.17334,-362.15036,-384.76276,192.29573,273.35767,362.30527,29.087553,204.16826,375.05457,-318.5435,382.19928,-246.58122,57.494656,346.83685,-166.60045,-382.53424,-353.2832
4310,-334.79752,-376.55756,-331.05984,-272.98947,317.15912,276.12573,405.39285,144.03023,165.3301,330.315,-358.9791,345.87552,463.3855,210.20271,202.25006,436.11655,-419.85617,-446.03613,223.4085,317.6189,419.9811,33.918087,236.84415,434.45486,-368.77667,442.8473,-287.08374,67.10796,402.782,-194.45645,-444.54443,-408.88995
4407,-42.97157,-55.650196,-47.420757,-38.035812,48.809544,39.95202,59.444847,19.608501,23.757805,49.664215,-50.208218,48.75602,62.42404,26.083157,25.74256,61.956238,-59.704567,-63.339447,29.59625,41.808643,59.75774,4.005803,32.772537,63.26972,-54.866913,63.459427,-35.11036,7.638807,53.942116,-21.632578,-58.08786,-61.285553
4651,-281.70285,-318.38834,-279.58893,-230.30643,268.57803,233.27199,342.77164,121.47442,139.67625,279.47443,-302.92273,291.99997,390.5758,176.68565,170.1395,368.22058,-354.49677,-376.6296,188.15912,267.47916,354.6553,28.45974,199.83855,367.17197,-311.8727,374.15735,-241.20808,56.212646,339.41037,-162.89848,-374.3055,-345.9083
4924,-155.77402,-180.35703,-157.45099,-129.04759,153.2682,131.6041,194.12373,67.936424,78.76049,158.83344,-169.90994,164.15584,217.83429,97.19602,93.97589,207.12639,-199.4045,-211.9032,104.55578,148.54828,199.61656,15.4987955,112.01674,207.49884,-176.80673,211.09875,-132.42366,30.421053,189.04951,-88.06788,-207.6862,-196.46895
4979,-306.67032,-345.7288,-303.7836,-250.37761,291.4201,253.41881,372.2024,132.0823,151.72722,303.369,-329.27365,317.31924,424.79535,192.44565,185.2366,400.1353,-385.21814,-409.2584,204.73502,291.05185,385.3607,31.015305,217.2296,398.80008,-338.62625,406.44318,-262.77072,61.33865,369.20224,-177.7369,-407.32266,-375.5112
5029,-196.2909,-224.77394,-196.75327,-161.63173,190.38747,164.32132,241.9661,85.16939,98.364586,197.65369,-212.70963,205.29134,273.4072,122.765495,118.47616,258.95908,-249.30891,-264.9218,131.45552,186.81145,249.50922,19.658167,140.27742,258.88498,-220.28249,263.58414,-167.40678,38.709717,237.43361,-112.136215,-261.28714,-244.55228
5309,-319.18472,-359.3943,-315.8827,-260.43533,302.85245,263.5068,386.9006,137.39462,157.72809,315.3051,-342.45416,329.96323,441.89264,200.34009,192.79123,416.08987,-400.57657,-425.5831,213.04741,302.8513,400.70242,32.258926,225.91695,414.6146,-352.01712,422.57724,-273.54443,63.918976,384.11328,-185.1721,-423.83105,-390.30258
5549,-306.4677,-345.49106,-303.57703,-250.21454,291.22437,253.25517,371.93948,131.98839,151.61215,303.15527,-329.0519,317.09238,424.49564,192.31538,185.10516,399.85474,-384.9537,-408.9833,204.60666,290.85406,385.0864,30.973135,217.07816,398.52386,-338.40414,406.16232,-262.5742,61.303818,368.9565,-177.61879,-407.03232,-375.2463
5950,-305.80365,-344.76917,-302.93628,-249.68045,290.6222,252.71729,371.16583,131.71205,151.29793,302.52786,-328.35202,316.42706,423.59253,191.89722,184.70854,399.01523,-384.14105,-408.11807,204.16147,290.22928,384.28088,30.915358,216.61807,397.69122,-337.69305,405.30945,-262.01157,61.164,368.16296,-177.22173,-406.1644,-374.46994
6348,-63.037815,-78.29825,-67.28552,-54.362427,67.81978,56.495705,84.02415,28.334421,33.72358,69.54576,-71.77968,69.68207,90.44042,38.748245,37.920074,88.181335,-84.917725,-90.139,42.97409,60.921825,85.03434,6.065191,47.116184,89.41261,-76.925674,90.32716,-52.450172,11.614885,78.171844,-33.262028,-84.912636,-85.91813
6475,-306.55676,-345.60114,-303.67197,-250.28654,291.31192,253.32932,372.0621,132.0293,151.66805,303.25443,-329.1537,317.19833,424.63522,192.37321,185.16396,399.9833,-385.07584,-409.10864,204.66331,290.9431,385.21277,30.995901,217.14929,398.65002,-338.50467,406.2927,-262.66412,61.31797,369.06833,-177.67143,-407.16483,-375.36832
6692,-132.86888,-155.21729,-135.21368,-110.62251,132.2555,113.09466,167.0321,58.18535,67.65375,136.85605,-145.69884,140.87144,186.39287,82.74569,80.1245,177.79793,-171.16684,-181.89786,89.350136,126.91133,171.37608,13.138884,96.01905,178.41475,-152.20398,181.3792,-112.64352,25.75018,161.6819,-74.47331,-177.36894,-169.25343
6836,-316.0527,-356.0222,-312.8895,-257.92087,300.00897,260.9967,383.28668,136.06778,156.2744,312.36685,-339.1901,326.85593,437.6817,198.36996,190.91396,412.14703,-396.7828,-421.5345,210.9641,299.91748,396.91983,31.991547,223.78055,410.70245,-348.6888,418.59903,-270.8873,63.26077,380.41016,-183.31511,-419.74786,-386.65567
7013,-301.4863,-340.06357,-298.76852,-246.2109,286.6809,249.23993,366.1066,129.8796,149.23624,298.41873,-323.81107,312.0753,417.70642,189.1746,182.10434,393.52002,-378.85168,-402.49277,201.29352,286.16183,378.9979,30.49394,213.628,392.24344,-333.07724,399.7541,-258.30133,60.271656,363.02417,-174.65727,-400.4777,-369.37668
7288,-196.14497,-224.59485,-196.59859,-161.51376,190.2441,164.20032,241.76653,85.10219,98.273994,197.49231,-212.54376,205.11885,273.1801,122.67091,118.38001,258.7493,-249.11,-264.71716,131.36282,186.66602,249.30315,19.621605,140.1618,258.67908,-220.11823,263.37186,-167.26018,38.68639,237.251,-112.050156,-261.07086,-244.35345
7594,-259.8453,-294.43884,-258.39658,-212.73395,248.57542,215.62946,316.98663,112.18689,129.11185,258.54257,-279.84232,269.81818,360.59894,162.8872,156.91983,340.26663,-327.58618,-348.05182,173.64781,246.83768,327.7578,26.211426,184.60191,339.46945,-288.44193,345.87338,-222.32335,51.72951,313.31903,-149.90715,-345.3885,-319.978
7650,-19.613611,-28.152569,-23.539036,-18.451944,25.233433,19.98252,29.524897,9.059697,12.076282,25.391254,-24.446177,23.718006,29.369751,11.277588,11.5808525,30.518875,-29.509455,-31.261757,13.798059,19.230581,29.605421,1.97871,15.7194395,31.62503,-28.036974,31.02002,-15.313973,3.034791,25.352,-8.763851,-26.69857,-31.094078
1270,-31.631395,-42.74602,-36.146633,-28.696012,37.80581,30.487011,45.45212,14.587997,18.276266,38.337505,-37.979755,36.957336,46.710663,18.924147,18.903784,47.103374,-45.440464,-48.118465,21.975784,30.993895,45.49925,3.0873375,24.708479,48.372158,-42.223167,48.19177,-25.531862,5.3587837,40.254646,-15.222116,-43.04668,-47.199963
2599,-17.784117,-25.84948,-21.557945,-16.844847,23.217836,18.316813,27.027906,8.214255,11.118048,23.34463,-22.33531,21.670193,26.714222,10.120736,10.481953,27.941143,-27.014574,-28.619392,12.527083,17.424643,27.143805,1.8426112,14.324908,28.9946,-25.776241,28.338207,-13.812432,2.6822999,23.048548,-7.8198795,-24.22448,-28.552073
